"","X.4","X","Year","Region","FedOk","Gini","R.P.10","Dec_coef","Infl_all","Coef_infl","Unfood_infl","Food_infl","Service_infl","Unempl","GRP","Avinc_mrot","Sh_city","Pre_sch","Av_sub_nom","Av_sub_real","GRP2","Av5_infl","Av4_infl","Av3_infl","Av2_infl","YAv_sub_nom","YAv_sub_real","TAv_sub_nom","TAv_sub_real","G_s","avGRP08","Sd_infl","Infl2","G1","G2","G3","G4","G5"
"424",424,1169,2011,"Удмуртская Республика",5,0.363,11.7,NA,6.725397966,1.06725398,7.221420615,3.718757992,10.15083295,6.9,2.211527,3.337713626,0.687,0.758,547.59,384.9685638,4.890851671729,11.47373224,12.02379846,11.4112738,10.28451819,6571.08,4619.6227656,0.54759,0.3849685638,0.225,2.5802509,0.628071895212286,45.2309778010769,6.3,11.1,15.9,22.9,43.8
"425",425,1170,2012,"Удмуртская Республика",5,0.377,12.5,NA,7.198722597,1.071987226,5.124355087,8.754126577,8.636448153,6,2.455926,3.620386033,0.689,0.764,533.6,351.9877822,6.031572517476,10.94348198,10.22086132,9.085148644,8.818799447,6403.2,4223.8533864,0.5336,0.3519877822,0.224,2.5802509,0.376094698476625,51.8216070285584,6,10.9,15.7,22.9,44.5
"426",426,1171,2013,"Удмуртская Республика",5,0.379,12.3,NA,6.521928892,1.065219289,3.874036082,8.790193593,8.210206949,5.7,2.669923,3.585072046,0.65,0.764,561.26,347.7998547,7.128488825929,9.609693274,8.610452573,8.276071504,6.961798464,6735.12,4173.5982564,0.56126,0.3477998547,0.2270138053,2.5802509,0.29748482687731,42.5355564723043,6.1,10.9,15.8,22.9,44.3
"427",427,1172,2014,"Удмуртская Республика",5,0.366,12.2,NA,9.587934737,1.095879347,7.917489537,12.18669499,8.820128295,5.1,2.969488,3.816708678,0.653,0.777,599.99,333.8650426,8.817858982144,8.189497361,7.834846178,6.814973822,6.859789939,7199.88,4006.3805112,0.59999,0.3338650426,0.3051239318,2.5802509,0.596171497595663,91.9284925209712,6.1,11,15.8,22.9,44.2
"428",428,1173,2015,"Удмуртская Республика",5,0.374,11.8,NA,11.28836325,1.112883633,13.80284486,10.28840165,7.828546041,5,3.413917,4.099580889,0.655,0.7795,670.81,330.5986806,11.654829282889,8.18320586,7.501565661,7.76154059,8.044056715,8049.72,3967.1841672,0.67081,0.3305986806,0.2999084403,2.5802509,1.19409024581541,127.427144863951,6.2,11.1,15.9,22.9,43.9
"429",429,1174,2016,"Удмуртская Республика",5,0.374,11.8,NA,3.731226646,1.037312266,4.925801772,2.911409883,2.80123292,5.2,3.505983,3.849613153,0.656,0.7874672422,727.57,340.2813896,12.291916796289,8.248473954,8.632627126,9.114844947,10.43487623,8730.84,4083.3766752,0.72757,0.3402813896,0.2999194764,2.5802509,0.141771796998706,13.9220522838204,6.2,11.1,15.9,22.9,43.9
"430",430,1175,2017,"Удмуртская Республика",5,0.366,11.2,5.6,1.413097884,1.014130979,1.649052943,-0.007862656,2.987061416,4.8,3.671382,3.19,0.657,0.7948539907,729.74,332.8970853,13.479045789924,7.634160704,7.743296316,8.15352291,7.443373138,8756.88,3994.7650236,0.72974,0.3328970853,0.3020361035,2.5802509,0.329824333409606,1.99684562976528,6.4,11.3,16,23,43.3
"431",431,1190,2008,"Чувашская Республика",5,0.365,11.1,NA,14.24329383,1.142432938,8.414397018,16.50632813,22.35345133,8,1.229803,NA,0.614,0.6858318099,288.57,254.7367375,1.512415418809,10.17146601,10.00879306,9.771595095,10.91478674,3462.84,3056.84085,0.28857,0.2547367375,0.2065092597,1.6908557,NA,202.871419127716,6.4,11.3,16.1,23,43.2
"432",432,1191,2009,"Чувашская Республика",5,0.365,11.1,NA,6.269286689,1.062692867,6.983159321,2.442939548,11.14405199,11.6,1.113003,NA,0.578,0.6797226861,302.2,245.1985662,1.238775678009,10.84294681,10.87283698,12.01337194,13.85206675,3626.4,2942.3827944,0.3022,0.2451985662,0.2131194977,1.6908557,NA,39.3039555888726,6.4,11.3,16.1,23,43.2
"433",433,1192,2010,"Чувашская Республика",5,0.368,11.3,NA,9.855806346,1.098558063,6.544465242,14.67339949,8.600778558,9.5,1.25843,NA,0.583,0.67,367.75,274.3092377,1.5836460649,9.936443019,10.5488794,11.26618587,10.18417919,4413,3291.7108524,0.36775,0.2743092377,0.2072122246,1.6908557,NA,97.1369187298539,6.4,11.2,16,23,43.4
"434",434,1193,2011,"Чувашская Республика",5,0.426,11,NA,6.152501881,1.061525019,7.641080541,2.201516042,10.28605582,7.8,1.511779,2.790531178,0.589,0.678,500.26,351.694468,2.285475744841,10.40991587,10.91190247,10.07461266,8.047666236,6003.12,4220.333616,0.50026,0.351694468,0.203,1.6908557,NA,37.8532793957085,6.5,11.3,16.1,23,43.1
"435",435,1194,2012,"Чувашская Республика",5,0.428,12.1,NA,5.83052347,1.058305235,4.195222984,5.576717724,9.419080662,5.9,1.749255,2.983929733,0.594,0.697,524.6,346.0509568,3.059893055025,9.943249959,9.080704211,7.412214886,7.988280335,6295.2,4152.6114816,0.5246,0.3460509568,0.199,1.6908557,NA,33.9950039342208,6.1,11,15.8,22.9,44.2
"436",436,1195,2013,"Чувашская Республика",5,0.374,11.8,NA,6.351710481,1.063517105,4.829080471,6.322449088,9.507355731,5.7,1.797106,2.932564841,0.598,0.728,551.76,341.9129242,3.229589975236,8.422779181,7.014589544,7.264183594,5.991390413,6621.12,4102.9550904,0.55176,0.3419129242,0.2005990662,1.6908557,NA,40.3442260344452,6.2,11.1,15.9,22.9,43.9
"437",437,1196,2014,"Чувашская Республика",5,0.337,11.4,NA,10.95651401,1.10956514,6.10072241,16.66257968,11.23580282,5,1.916399,3.003420958,0.602,0.78,569.53,316.9155447,3.672585127201,6.88168402,7.035333976,6.111361257,6.090796925,6834.36,3802.9865364,0.56953,0.3169155447,0.2930397704,1.6908557,NA,120.045199251326,6.3,11.2,16,23,43.5
"438",438,1197,2015,"Чувашская Республика",5,0.349,10,NA,11.45842726,1.114584273,12.57187642,12.32027007,8.095541358,5,2.031009,3.06605197,0.607,0.7899,566.26,279.072776,4.124997558081,7.808324262,7.302444374,7.688520181,8.629715336,6795.12,3348.873312,0.56626,0.279072776,0.282291148,1.6908557,NA,131.295555272711,6.8,11.7,16.4,23.1,42
"439",439,1198,2016,"Чувашская Республика",5,0.345,9.7,NA,4.04890673,1.040489067,5.762457466,2.874349872,3.412017728,5.3,2.107717,2.881528046,0.613,0.7774854217,368.97,172.5656972,4.442470952089,8.121054935,8.618871025,9.564551305,11.20718747,4427.64,2070.7883664,0.36897,0.1725656972,0.2823638469,1.6908557,NA,16.3936457082393,6.9,11.8,16.5,23.1,41.7
"440",440,1199,2017,"Чувашская Республика",5,0.337,9.2,4.8,1.361681236,1.013616812,1.925556605,-0.86062696,3.870141533,5.1,2.194056,2.3856,0.62,0.7796156924,398.15,181.6304088,4.813881731136,7.689096139,8.158817061,8.76798389,7.689960081,4777.8,2179.5649056,0.39815,0.1816304088,0.2959368809,1.6908557,NA,1.85417578847449,7.1,12,16.7,23.1,41.1
"441",441,1214,2008,"Пермский край",5,0.434,18.2,NA,15.34907204,1.15349072,11.05426702,18.07399829,17.0954989,8.3,2.27719,NA,0.755,0.72497607,243.01,214.5183996,5.1855942961,12.05643353,12.06182623,11.87519213,12.60929147,2916.12,2574.2207952,0.24301,0.2145183996,0.2306465886,3.2895698,0.655673423961112,235.59401248911,4.9,9.4,14.5,22.4,48.8
"442",442,1215,2009,"Пермский край",5,0.432,18,NA,8.884227964,1.08884228,10.03045121,7.234379064,9.595717439,9.9,2.033642,NA,0.752,0.6928513878,337.47,273.815884,4.135699784164,12.71169414,12.73372876,13.51524365,15.85054034,4049.64,3285.790608,0.33747,0.273815884,0.2323742117,3.2895698,0.803113732086974,78.9295065163196,4.9,9.5,14.6,22.4,48.6
"443",443,1216,2010,"Пермский край",5,0.431,17.8,NA,10.23299012,1.102329901,6.408728215,15.32312761,8.169305367,8.3,2.359306,NA,0.748,0.671,480.85,358.6719156,5.566324801636,11.953092,12.33934394,13.48027195,12.07004352,5770.2,4304.0629872,0.48085,0.3586719156,0.2314139271,3.2895698,0.361096901429829,104.714086796018,4.9,9.5,14.6,22.4,48.6
"444",444,1217,2011,"Пермский край",5,0.362,17.3,NA,6.669283078,1.066692831,8.575639099,4.03409948,7.957636365,7.5,3.191495,4.920854503,0.75,0.659,498.21,350.2532701,10.185640335025,11.91487764,12.65959169,11.45431569,9.556533467,5978.52,4203.0392412,0.49821,0.3502532701,0.22,3.2895698,0.524077893913579,44.4793367744972,5,9.6,14.7,22.5,48.2
"445",445,1218,2012,"Пермский край",5,0.377,17.5,NA,7.287687051,1.072876871,6.216953536,8.254857109,7.467974249,6.3,3.267827,5.059379744,0.749,0.653,515,339.718343,10.678693301929,11.43520429,10.23830103,8.585536167,8.436497673,6180,4076.620116,0.515,0.339718343,0.222,3.2895698,0.288641453864285,53.1103825533131,5,9.6,14.6,22.5,48.3
"446",446,1219,2013,"Пермский край",5,0.43,17.7,NA,6.498538153,1.064985382,5.858695953,6.172004097,7.927217231,6.5,3.340272,5.005629203,0.751,0.66,523.66,324.5000034,11.157417033984,9.64175679,8.259609385,8.052200465,6.978038217,6283.92,3894.0000408,0.52366,0.3245000034,0.2216125557,3.2895698,0.350911511479587,42.2309981259967,4.9,9.6,14.6,22.4,48.5
"447",447,1220,2014,"Пермский край",5,0.403,17.3,NA,10.45096724,1.104509672,8.138351457,13.9073853,9.140666819,5.8,3.694893,5.098307526,0.753,0.709,529.73,294.7687945,13.652234281449,7.905080709,7.661672787,6.817965463,6.892384353,6356.76,3537.225534,0.52973,0.2947687945,0.3489054854,3.2895698,0.585418783022165,109.222716251553,5,9.6,14.7,22.5,48.2
"448",448,1221,2015,"Пермский край",5,0.424,17,NA,12.54689499,1.12546895,11.43948175,14.30302739,11.81333414,6.3,4.036014,5.371835708,0.755,0.7444,625.81,308.4211033,16.289409008196,8.213838752,7.714856501,8.065653528,8.456749668,7509.72,3701.0532396,0.62581,0.3084211033,0.3534701694,3.2895698,1.07122275079377,157.424573890087,5.1,9.7,14.7,22.5,48
"449",449,1222,2016,"Пермский край",5,0.412,15.5,NA,5.379760762,1.053797608,5.920506006,4.82890568,5.356324127,5.8,4.162036,4.578497743,0.756,0.7426384827,665.91,311.4432702,17.322543665296,8.664375731,9.168952365,9.803343015,11.49400617,7990.92,3737.3192424,0.66591,0.3114432702,0.3459098348,3.2895698,0.394757309410901,28.9418258563548,5.3,10.1,15,22.6,47
"450",450,1223,2017,"Пермский край",5,0.403,14.6,6.8,1.431216558,1.014312166,1.773681132,0.192205247,2.70974719,6.1,4.533023,3.820666667,0.757,0.7478193877,671.39,306.2786391,20.548297518529,8.400367803,8.680336401,9.417490476,8.904384065,8056.68,3675.3436692,0.67139,0.3062786391,0.3630299554,3.2895698,0.383392946616329,2.04838083589337,5.5,10.3,15.2,22.7,46.3
"451",451,1238,2008,"Кировская область",5,0.372,11.6,NA,14.20540913,1.142054091,10.08388209,16.12544062,17.49467874,7.2,1.101279,NA,0.731,0.7487817803,309.77,273.4511528,1.212815435841,11.18288951,11.28941806,11.18211621,11.14445168,3717.24,3281.4138336,0.30977,0.2734511528,0.2573202302,1.6966464,0.629331656071212,201.793648550687,6.3,11.1,16,22.9,43.7
"452",452,1239,2009,"Кировская область",5,0.369,11.4,NA,8.54072516,1.085407252,10.47510523,4.446335819,13.0166744,10.9,1.076804,NA,0.733,0.7212705389,430.87,349.5986308,1.159506854416,11.86659828,11.93035225,12.15554491,13.48347401,5170.44,4195.1835696,0.43087,0.3495986308,0.2697525049,1.6966464,0.784929225401176,72.943986258657,6.3,11.2,16,23,43.5
"453",453,1240,2010,"Кировская область",5,0.366,11.2,NA,10.8976941,1.108976941,7.044877567,15.49160121,9.338758273,8.6,1.280737,NA,0.736,0.707,428.74,319.8024271,1.640287263169,11.24406244,11.24070741,11.81137486,11.3370465,5144.88,3837.6291252,0.42874,0.3198024271,0.2663719692,1.6966464,0.440025251800647,118.759736697175,6.4,11.3,16,23,43.3
"454",454,1241,2011,"Кировская область",5,0.393,10.9,NA,6.696272747,1.066962727,7.084323009,3.911275139,10.85917937,8.3,1.464518,3.389145497,0.741,0.703,481.32,338.3792055,2.144812972324,11.17201998,11.58225135,11.19040264,9.712880448,5775.84,4060.550466,0.48132,0.3383792055,0.264,1.6966464,0.593300560892669,44.8400687022149,6.5,11.4,16.1,23,43
"455",455,1242,2012,"Кировская область",5,0.405,12.1,NA,6.860123701,1.068601237,4.926336123,8.231151795,7.900297353,7.1,1.575414,3.628844069,0.745,0.721,549.5,362.4761738,2.481929271396,10.58747586,10.04942792,8.697985243,8.776700707,6594,4349.7140856,0.5495,0.3624761738,0.269,1.6966464,0.332076798346406,47.0612971930219,6.1,11,15.8,22.9,44.2
"456",456,1243,2013,"Кировская область",5,0.369,11.4,NA,7.297754035,1.07297754,3.814180974,8.995701968,10.0297555,5.6,1.704576,3.460461095,0.748,0.725,550.05,340.8532767,2.905579339776,9.404041584,8.235577552,8.134052443,6.778166795,6600.6,4090.2393204,0.55005,0.3408532767,0.2703745282,1.6966464,0.304862218423706,53.2572139553588,6.3,11.2,16,23,43.5
"457",457,1244,2014,"Кировская область",5,0.342,11.6,NA,11.00690954,1.110069095,6.95850935,15.88944504,10.3619656,5.1,1.943116,3.660244869,0.751,0.724,509.95,283.7621935,3.775699789456,8.047359375,7.924368729,6.951082373,7.078715294,6119.4,3405.146322,0.50995,0.2837621935,0.3891360196,1.6966464,0.773061603253095,121.152057621743,6.3,11.1,16,22.9,43.7
"458",458,1245,2015,"Кировская область",5,0.354,10.3,NA,11.12442714,1.111244271,12.07586732,11.51974805,8.990999588,5.3,2.16918,3.713160101,0.756,0.7274,583.51,287.5741807,4.7053418724,8.533951741,7.950930726,8.372420131,9.136575336,7002.12,3450.8901684,0.58351,0.2875741807,0.3986249342,1.6966464,1.01306129223171,123.752879193169,6.7,11.6,16.3,23.1,42.3
"459",459,1246,2016,"Кировская область",5,0.348,9.8,NA,4.548947275,1.045489473,5.802717544,3.958477359,3.448720379,5.4,2.263921,3.433752418,0.759,0.7326162481,618.42,289.2323996,5.125338294241,8.578295554,9.053965608,9.795209778,11.0656528,7421.04,3470.7887952,0.61842,0.2892323996,0.3992166978,1.6966464,0.242780609280115,20.6929213107299,6.9,11.8,16.4,23.1,41.8
"460",460,1247,2017,"Кировская область",5,0.342,9.5,4.9,2.009675247,1.020096752,2.410616761,-0.115916842,4.319871774,5.3,2.386919,2.874666667,0.763,0.7227182591,588.75,268.5794379,5.697382312561,8.137693724,8.459465702,8.849491305,7.786557019,7065,3222.9532548,0.58875,0.2685794379,0.4039312475,1.6966464,0.395459073467632,4.03879459840451,7,11.9,16.6,23.1,41.4
"461",461,1262,2008,"Нижегородская область",5,0.389,13.1,NA,15.30316385,1.153031639,9.676699237,16.48008142,19.74491063,5.7,1.755871,NA,0.785,0.7082081467,343.41,303.1470458,3.083082968641,12.51366135,13.21117879,12.8493182,13.30411743,4120.92,3637.7645496,0.34341,0.3031470458,0.2111504375,2.6991516,0.974447136699687,234.186823819947,5.9,10.6,15.6,22.8,45.1
"462",462,1263,2009,"Нижегородская область",5,0.39,13.3,NA,8.364875402,1.083648754,9.050107536,3.752861162,13.96125373,7.5,1.640718,NA,0.786,0.6983046077,472.11,383.0598779,2.691955555524,13.62651709,13.45783986,13.96658536,15.69036013,5665.32,4596.7185348,0.47211,0.3830598779,0.2164555455,2.6991516,1.00504836810087,69.9711404909847,5.8,10.6,15.6,22.8,45.2
"463",463,1264,2010,"Нижегородская область",5,0.393,13.5,NA,9.888411916,1.098884119,6.396475218,14.1190277,8.223675422,7.7,1.967925,NA,0.788,0.716,507.25,378.3639995,3.872728805625,12.42044907,12.539579,13.19509996,11.78019943,6087,4540.367994,0.50725,0.3783639995,0.2165604574,2.6991516,0.47437678414245,97.7806902204908,5.8,10.5,15.5,22.8,45.4
"464",464,1265,2011,"Нижегородская область",5,0.382,13.5,NA,6.659340996,1.06659341,6.776358488,4.460342418,9.522753082,7.2,2.334053,4.234803695,0.789,0.729,561.54,394.7757397,5.447803406809,12.00427736,12.35921459,11.14601232,9.123984831,6738.48,4737.3088764,0.56154,0.3947757397,0.202,2.6991516,0.879915952425762,44.3468225010063,5.8,10.5,15.5,22.8,45.4
"465",465,1266,2012,"Нижегородская область",5,0.391,14.8,NA,6.855030241,1.068550302,4.46189586,7.552490271,9.698766863,5.4,2.557227,4.712990674,0.79,0.749,563.8,371.9091297,6.539409929529,11.19537787,10.00695368,8.296173006,8.261838143,6765.6,4462.9095564,0.5638,0.3719091297,0.195,2.6991516,0.437426184249033,46.9914396050245,5.5,10.2,15.2,22.7,46.4
"466",466,1267,2013,"Нижегородская область",5,0.412,15.5,NA,6.893693972,1.06893694,4.476859074,8.232116256,8.526652004,4.3,2.815811,4.70753122,0.791,0.75,624.95,387.2670762,7.928791587721,9.369217522,7.934075301,7.790856188,6.75714078,7499.4,4647.2049144,0.62495,0.3872670762,0.1938761042,2.6991516,0.28934192575567,47.5230165795891,5.3,10.1,15,22.6,47
"467",467,1268,2014,"Нижегородская область",5,0.398,15.5,NA,11.38377381,1.113837738,9.33031982,16.54524405,7.540305604,4.2,3.081521,5.028808066,0.792,0.757,647.71,360.4188848,9.495771673441,7.725192101,7.565862162,6.802639117,6.874360358,7772.52,4325.0266176,0.64771,0.3604188848,0.2822585692,2.6991516,0.611874293883271,129.590306157242,5.3,10.1,15,22.6,47
"468",468,1269,2015,"Нижегородская область",5,0.403,14.6,NA,12.15089943,1.121508994,13.57738402,11.54234697,10.94106696,4.3,3.383044,5.169991618,0.794,0.7801,675.95,333.1318528,11.444986705936,8.318828829,7.929948617,8.356839286,9.115640635,8111.4,3997.5822336,0.67595,0.3331318528,0.275436413,2.6991516,1.3499551058753,147.644356957974,5.5,10.3,15.2,22.7,46.3
"469",469,1270,2016,"Нижегородская область",5,0.403,14.6,NA,5.362875209,1.053628752,6.429706066,4.756303225,4.628387694,4.3,3.567258,4.934558349,0.795,0.7780389703,751.79,351.6089804,12.725329638564,8.761234499,9.293148322,10.11815463,11.76667846,9021.48,4219.3077648,0.75179,0.3516089804,0.2913938206,2.6991516,0.289869354061863,28.7604305073068,5.5,10.3,15.2,22.7,46.3
"470",470,1271,2017,"Нижегородская область",5,0.398,14.1,6.6,3.107817642,1.031078176,2.515889049,0.395135584,6.918960374,4.2,3.888088,4.098933333,0.795,0.7741235964,702.39,320.4204015,15.117228295744,8.49553655,8.90958345,9.58995977,8.70391539,8428.68,3845.044818,0.70239,0.3204204015,0.2927293938,2.6991516,0.319330502296553,9.65853049592644,5.6,10.4,15.4,22.7,45.9
"471",471,1286,2008,"Оренбургская область",5,0.387,12.9,NA,12.53497633,1.125349763,8.305922743,15.00367174,16.23294654,6.9,2.097696,NA,0.591,0.5821879161,261.71,231.0259263,4.400328508416,9.812732791,10.29220899,10.33238278,10.26594409,3140.52,2772.3111156,0.26171,0.2310259263,0.2294336129,3.1291815,0.614158751645064,157.12563159366,5.9,10.7,15.6,22.9,44.9
"472",472,1287,2009,"Оренбургская область",5,0.389,13.1,NA,7.709773738,1.077097737,6.965406822,5.687620651,12.47968852,8.8,2.023324,NA,0.592,0.5788384019,327.01,265.3288655,4.093840008976,10.73715786,10.87895624,11.01715871,12.17460619,3924.12,3183.946386,0.32701,0.2653288655,0.2321304309,3.1291815,0.710086066770939,59.4406110911545,5.9,10.6,15.6,22.8,45.1
"473",473,1288,2010,"Оренбургская область",5,0.384,12.7,NA,9.178620661,1.091786207,5.480852147,15.31866473,6.281935585,7.2,2.249372,NA,0.594,0.584,504.95,376.6484013,5.059674394384,10.23774631,10.18091115,10.66613441,10.09594379,6059.4,4519.7808156,0.50495,0.3766484013,0.2252094092,3.1291815,0.324692161901086,84.2470772385361,6,10.8,15.7,22.8,44.7
"474",474,1289,2011,"Оренбургская область",5,0.378,12.5,NA,5.672016466,1.056720165,6.884576367,3.418123843,7.544165136,6.3,2.728971,3.43926097,0.597,0.592,558.48,392.6244882,7.447282718841,9.979719637,10.29236667,9.789316217,8.44171028,6701.76,4711.4938584,0.55848,0.3926244882,0.214,3.1291815,0.715149557008104,32.1717707905751,6,10.8,15.7,22.9,44.6
"475",475,1290,2012,"Оренбургская область",5,0.389,13.3,NA,6.355722813,1.063557228,4.415885507,7.807872344,7.249607185,5.4,3.111893,3.587486445,0.596,0.615,566,373.3603537,9.683878043449,9.35241124,8.745190623,7.510505506,7.411009679,6792,4480.3242444,0.566,0.3733603537,0.209,3.1291815,0.454100912671279,40.3952124756886,5.8,10.6,15.5,22.8,45.3
"476",476,1291,2013,"Оренбургская область",5,0.392,13.5,NA,6.043896318,1.060438963,4.467488554,5.462540179,9.75512899,4.9,3.563114,3.578885687,0.597,0.61,564.05,349.5287532,12.695781376996,8.263040499,7.22063965,7.058089068,6.013318467,6768.6,4194.3450384,0.56405,0.3495287532,0.1985712737,3.1291815,0.35053431437672,36.528682702734,5.8,10.5,15.5,22.8,45.4
"477",477,1292,2014,"Оренбургская область",5,0.379,13.6,NA,10.89621738,1.108962174,7.689271851,15.40272989,8.703441851,4.4,3.647565,3.731364782,0.598,0.648,719,400.0882775,13.304730429225,6.98425095,6.803635144,6.023510104,6.199695116,8628,4801.05933,0.719,0.4000882775,0.2951641652,3.1291815,0.64874879575996,118.727553192214,5.7,10.5,15.5,22.8,45.5
"478",478,1293,2015,"Оренбургская область",5,0.383,12.6,NA,10.408419,1.10408419,11.50322993,10.97031238,7.661711109,4.8,3.878814,3.848113998,0.599,0.6643,710.61,350.2135157,15.045198046596,7.609886705,7.22123788,7.74267592,8.442920368,8527.32,4202.5621884,0.71061,0.3502135157,0.3146684382,3.1291815,0.830529221568266,108.335186079561,6,10.8,15.7,22.9,44.6
"479",479,1294,2016,"Оренбургская область",5,0.379,12.2,NA,3.541083698,1.035410837,5.292398068,3.186435083,1.215630815,4.9,3.841697,3.551740812,0.599,0.6781602245,390.82,182.7848491,14.758635839809,7.851227341,8.403016144,9.094167723,10.65204939,4689.84,2193.4181892,0.39082,0.1827848491,0.3027708751,3.1291815,0.305330173994504,12.5392737562414,6.1,10.9,15.8,22.9,44.3
"480",480,1295,2017,"Оренбургская область",5,0.379,12.3,6,1.935034935,1.019350349,1.611205594,0.700664639,4.520184235,4.6,4.149369,3.0252,0.6,0.6814244233,471.7,215.1828804,17.217263098161,7.412700131,7.67858171,8.22905755,6.919630343,5660.4,2582.1945648,0.4717,0.2151828804,0.3079769959,3.1291815,0.465255713331795,3.74436019967045,6.1,10.9,15.8,22.9,44.3
"481",481,1310,2008,"Пензенская область",5,0.376,12,NA,15.19442136,1.151944214,10.45151002,17.66728424,16.51716689,7.6,1.054772,NA,0.663,0.5360405377,292.49,258.1971388,1.112543971984,11.64879007,12.50018465,11.7543037,11.9624518,3509.88,3098.3656656,0.29249,0.2581971388,0.2377033106,1.8664739,0.59804020210462,230.870440465224,6.2,11,15.8,22.9,44.1
"482",482,1311,2009,"Пензенская область",5,0.38,12.4,NA,8.181971817,1.081819718,9.904627929,5.850154267,10.27282136,8.1,1.054874,NA,0.666,0.533553281,343.21,278.4731963,1.112759155876,13.03394306,12.60457989,13.0295719,14.55128909,4118.52,3341.6783556,0.34321,0.2784731963,0.2395854395,1.8664739,0.81949637311922,66.9446628141823,6.1,10.9,15.7,22.9,44.4
"483",483,1312,2010,"Пензенская область",5,0.381,12.4,NA,9.811445043,1.09811445,6.006555374,13.03848565,9.155812091,6.4,1.240207,NA,0.668,0.554,421.4,314.327431,1.538113402849,11.70582549,11.79767846,12.38757096,11.63314761,5056.8,3771.929172,0.4214,0.314327431,0.2358672945,1.8664739,0.484122201056259,96.2644538318093,6.1,10.9,15.7,22.9,44.4
"484",484,1313,2011,"Пензенская область",5,0.442,12.2,NA,5.576039651,1.055760397,6.777849952,3.227387693,8.505335457,5.4,1.546081,3.272863741,0.672,0.586,521.91,366.9149238,2.390366458561,11.39757826,11.73792839,11.02258006,8.993663361,6262.92,4402.9790856,0.52191,0.3669149238,0.225,1.8664739,0.603289593257943,31.0922181895242,6.1,10.9,15.8,22.9,44.3
"485",485,1314,2012,"Пензенская область",5,0.442,13.2,NA,5.812948807,1.058129488,4.280325052,6.286939515,7.20520136,4.9,1.748236,3.453415745,0.676,0.602,544.6,359.2439021,3.056329111696,10.4774307,9.635153373,7.842336532,7.672918954,6535.2,4310.9268252,0.5446,0.3592439021,0.222,1.8664739,0.328078369702527,33.7903738328027,5.8,10.6,15.6,22.8,45.2
"486",486,1315,2013,"Пензенская область",5,0.392,13.5,NA,6.183333605,1.061833336,3.739952955,7.013316201,8.839747694,4.8,1.981771,3.422708934,0.677,0.621,588.89,364.9215273,3.927416296441,8.859823615,7.331369545,7.049324288,5.694427851,7066.68,4379.0583276,0.58889,0.3649215273,0.2172687978,1.8664739,0.297400777104269,38.2336144707223,5.8,10.5,15.5,22.8,45.4
"487",487,1316,2014,"Пензенская область",5,0.356,13.5,NA,10.89380144,1.108938014,7.113182966,15.41578574,8.271994087,4.6,2.173907,3.529168167,0.68,0.657,666.31,370.7688737,4.725871644649,7.100773637,6.83216673,5.857145801,5.997979428,7995.72,4449.2264844,0.66631,0.3707688737,0.3029706658,1.8664739,0.68069650158696,118.674909814146,5.8,10.5,15.5,22.8,45.4
"488",488,1317,2015,"Пензенская область",5,0.38,12.4,NA,11.32912817,1.113291282,13.26347578,11.12698353,8.405109585,4.7,2.53911,3.657837385,0.681,0.6839,719.79,354.7377414,6.4470795921,7.632414692,7.09444706,7.605420316,8.513010801,8637.48,4256.8528968,0.71979,0.3547377414,0.2981507068,1.8664739,1.14147797600171,128.349145092288,6.1,10.9,15.7,22.9,44.4
"489",489,1318,2016,"Пензенская область",5,0.361,10.8,NA,4.175611935,1.041756119,5.323994803,3.268975818,4.02119906,4.6,2.593659,3.391360413,0.683,0.6891134089,826.13,386.3774817,6.727067008281,7.928296882,8.524504892,9.443711285,11.11125161,9913.56,4636.5297804,0.82613,0.3863774817,0.2903840226,1.8664739,0.201847527214043,17.4357350317144,6.5,11.4,16.2,23,42.9
"490",490,1319,2017,"Пензенская область",5,0.356,10.4,5.3,1.539237137,1.015392371,1.711545504,0.539137405,3.422673004,4.5,2.732122,2.881466667,0.683,0.7043362273,852.38,388.8437219,7.464490622884,7.640439564,8.102222761,8.749527798,7.692989806,10228.56,4666.1246628,0.85238,0.3888437219,0.3066430817,1.8664739,0.457638867813183,2.36925096391996,6.7,11.5,16.3,23,42.5
"491",491,1334,2008,"Самарская область",5,0.447,20.2,NA,12.68520551,1.126852055,6.102688582,17.25213704,15.04349518,4.2,2.170899,NA,0.801,0.6248427604,387.41,341.9882852,4.712802468201,10.95566249,11.18683487,10.67485663,10.29569372,4648.92,4103.8594224,0.38741,0.3419882852,0.2087258859,3.0624743,0.544163476254047,160.914438830934,4.6,9.1,14.2,22.2,49.9
"492",492,1335,2009,"Самарская область",5,0.45,20.6,NA,8.049724246,1.080497242,7.713778962,5.493978834,11.84656729,6.1,1.812982,NA,0.802,0.6089334598,589.69,478.4617555,3.286903732324,11.48490655,11.17405621,11.08651392,12.2763727,7076.28,5741.541066,0.58969,0.4784617555,0.2209455662,3.0624743,0.744065409311125,64.7980604366403,4.5,9.1,14.1,22.2,50.1
"493",493,1336,2010,"Самарская область",5,0.449,20.5,NA,7.807789022,1.07807789,3.191113975,13.64299451,7.648418906,5.8,2.161676,NA,0.802,0.612,631.13,470.7676117,4.672843128976,10.54204473,10.31940715,10.84943145,10.34312567,7573.56,5649.2113404,0.63113,0.4707676117,0.2168310561,3.0624743,0.376485022573569,60.9615694120637,4.5,9.1,14.1,22.2,50.1
